734.8896, 971.9238, 7.502905, 0.382755, 0.8999294, 7.502905, 32
742.3244, 974.2736, 7.435872, 0.3866273, 0.9021052, 7.435872, 33
742.3244, 974.2736, 7.435872, 0.3866273, 0.9021052, 7.435872, 34
749.9711, 976.2341, 7.371528, 0.3906099, 0.9039204, 7.371528, 35
749.9711, 976.2341, 7.371528, 0.3906099, 0.9039204, 7.371528, 36
757.8268, 977.7928, 7.309873, 0.3947015, 0.9053637, 7.309873, 37
757.8268, 977.7928, 7.309873, 0.3947015, 0.9053637, 7.309873, 38
757.8268, 977.7928, 7.309873, 0.3947015, 0.9053637, 7.309873, 39
765.8883, 978.9376, 7.250906, 0.3989002, 0.9064237, 7.250906, 40
765.8883, 978.9376, 7.250906, 0.3989002, 0.9064237, 7.250906, 41
774.1514, 979.6573, 7.194629, 0.4032038, 0.9070901, 7.194629, 42
774.1514, 979.6573, 7.194629, 0.4032038, 0.9070901, 7.194629, 43
782.6116, 979.9407, 7.141039, 0.4076102, 0.9073524, 7.141039, 44
782.6116, 979.9407, 7.141039, 0.4076102, 0.9073524, 7.141039, 45
782.6116, 979.9407, 7.141039, 0.4076102, 0.9073524, 7.141039, 46
791.2639, 979.7779, 7.090139, 0.4121166, 0.9072018, 7.090139, 47
791.2639, 979.7779, 7.090139, 0.4121166, 0.9072018, 7.090139, 48
800.1022, 979.1592, 7.041928, 0.4167199, 0.9066288, 7.041928, 49
800.1022, 979.1592, 7.041928, 0.4167199, 0.9066288, 7.041928, 50
809.1204, 978.076, 6.996406, 0.4214169, 0.9056259, 6.996406, 51
809.1204, 978.076, 6.996406, 0.4214169, 0.9056259, 6.996406, 52
818.3116, 976.5204, 6.953572, 0.426204, 0.9041855, 6.953572, 53
818.3116, 976.5204, 6.953572, 0.426204, 0.9041855, 6.953572, 54
818.3116, 976.5204, 6.953572, 0.426204, 0.9041855, 6.953572, 55
827.6682, 974.4855, 6.913428, 0.4310772, 0.9023014, 6.913428, 56
827.6682, 974.4855, 6.913428, 0.4310772, 0.9023014, 6.913428, 57
837.1821, 971.9651, 6.875972, 0.4360324, 0.8999677, 6.875972, 58
837.1821, 971.9651, 6.875972, 0.4360324, 0.8999677, 6.875972, 59
846.8448, 968.9543, 6.841205, 0.441065, 0.89718, 6.841205, 60
846.8448, 968.9543, 6.841205, 0.441065, 0.89718, 6.841205, 61
846.8448, 968.9543, 6.841205, 0.441065, 0.89718, 6.841205, 62
856.647, 965.4493, 6.809127, 0.4461703, 0.8939345, 6.809127, 63
856.647, 965.4493, 6.809127, 0.4461703, 0.8939345, 6.809127, 64
866.5791, 961.447, 6.779738, 0.4513433, 0.8902287, 6.779738, 65
866.5791, 961.447, 6.779738, 0.4513433, 0.8902287, 6.779738, 66
876.6308, 956.946, 6.753037, 0.4565786, 0.8860611, 6.753037, 67
876.6308, 956.946, 6.753037, 0.4565786, 0.8860611, 6.753037, 68
886.7916, 951.9454, 6.729026, 0.4618706, 0.881431, 6.729026, 69
886.7916, 951.9454, 6.729026, 0.4618706, 0.881431, 6.729026, 70
886.7916, 951.9454, 6.729026, 0.4618706, 0.881431, 6.729026, 71
897.0505, 946.4462, 6.707703, 0.4672138, 0.8763391, 6.707703, 72
897.0505, 946.4462, 6.707703, 0.4672138, 0.8763391, 6.707703, 73
907.3959, 940.45, 6.689069, 0.472602, 0.870787, 6.689069, 74
907.3959, 940.45, 6.689069, 0.472602, 0.870787, 6.689069, 75
907.3959, 940.45, 6.689069, 0.472602, 0.870787, 6.689069, 76
917.8161, 933.9599, 6.673124, 0.4780292, 0.8647777, 6.673124, 77
917.8161, 933.9599, 6.673124, 0.4780292, 0.8647777, 6.673124, 78
928.299, 926.9803, 6.659868, 0.4834891, 0.8583151, 6.659868, 79
928.299, 926.9803, 6.659868, 0.4834891, 0.8583151, 6.659868, 80
938.8323, 919.5168, 6.649301, 0.4889752, 0.8514045, 6.649301, 81
938.8323, 919.5168, 6.649301, 0.4889752, 0.8514045, 6.649301, 82
938.8323, 919.5168, 6.649301, 0.4889752, 0.8514045, 6.649301, 83
949.4034, 911.5761, 6.641422, 0.494481, 0.844052, 6.641422, 84
949.4034, 911.5761, 6.641422, 0.494481, 0.844052, 6.641422, 85
959.9997, 903.1661, 6.636232, 0.4999999, 0.8362649, 6.636232, 86
959.9997, 903.1661, 6.636232, 0.4999999, 0.8362649, 6.636232, 87
970.6082, 894.2961, 6.633731, 0.5055251, 0.8280519, 6.633731, 88
970.6082, 894.2961, 6.633731, 0.5055251, 0.8280519, 6.633731, 89
970.6082, 894.2961, 6.633731, 0.5055251, 0.8280519, 6.633731, 90
981.2162, 884.976, 6.63392, 0.5110501, 0.8194222, 6.63392, 91
981.2162, 884.976, 6.63392, 0.5110501, 0.8194222, 6.63392, 92
991.8107, 875.2175, 6.636796, 0.5165681, 0.8103865, 6.636796, 93
991.8107, 875.2175, 6.636796, 0.5165681, 0.8103865, 6.636796, 94
1002.379, 865.0329, 6.642362, 0.5220723, 0.8009564, 6.642362, 95
1002.379, 865.0329, 6.642362, 0.5220723, 0.8009564, 6.642362, 96
1002.379, 865.0329, 6.642362, 0.5220723, 0.8009564, 6.642362, 97
1012.908, 854.4357, 6.650617, 0.5275561, 0.7911441, 6.650617, 98
1023.385, 843.4401, 6.66156, 0.533013, 0.7809631, 6.66156, 99
1023.385, 843.4401, 6.66156, 0.533013, 0.7809631, 6.66156, 100
1033.798, 832.0615, 6.675192, 0.5384366, 0.7704273, 6.675192, 101
1033.798, 832.0615, 6.675192, 0.5384366, 0.7704273, 6.675192, 102
1044.135, 820.3159, 6.691513, 0.5438204, 0.7595518, 6.691513, 103
1044.135, 820.3159, 6.691513, 0.5438204, 0.7595518, 6.691513, 104
1054.384, 808.2201, 6.710523, 0.5491583, 0.7483519, 6.710523, 105
1054.384, 808.2201, 6.710523, 0.5491583, 0.7483519, 6.710523, 106
1064.533, 795.7915, 6.732222, 0.5544443, 0.736844, 6.732222, 107
1064.533, 795.7915, 6.732222, 0.5544443, 0.736844, 6.732222, 108
1064.533, 795.7915, 6.732222, 0.5544443, 0.736844, 6.732222, 109
1074.571, 783.0483, 6.75661, 0.5596726, 0.7250447, 6.75661, 110
1074.571, 783.0483, 6.75661, 0.5596726, 0.7250447, 6.75661, 111
1084.488, 770.009, 6.783686, 0.5648376, 0.7129713, 6.783686, 112
1084.488, 770.009, 6.783686, 0.5648376, 0.7129713, 6.783686, 113
1094.273, 756.6924, 6.813451, 0.5699339, 0.7006411, 6.813451, 114
1094.273, 756.6924, 6.813451, 0.5699339, 0.7006411, 6.813451, 115
1103.916, 743.118, 6.845905, 0.5749564, 0.6880722, 6.845905, 116
1103.916, 743.118, 6.845905, 0.5749564, 0.6880722, 6.845905, 117
1113.408, 729.3052, 6.881048, 0.5799002, 0.6752826, 6.881048, 118
1113.408, 729.3052, 6.881048, 0.5799002, 0.6752826, 6.881048, 119
1113.408, 729.3052, 6.881048, 0.5799002, 0.6752826, 6.881048, 120
1122.741, 715.2739, 6.91888, 0.5847609, 0.6622907, 6.91888, 121
1122.741, 715.2739, 6.91888, 0.5847609, 0.6622907, 6.91888, 122
1131.906, 701.0439, 6.9594, 0.5895342, 0.6491147, 6.9594, 123
1131.906, 701.0439, 6.9594, 0.5895342, 0.6491147, 6.9594, 124
1140.895, 686.6349, 7.00261, 0.5942159, 0.6357731, 7.00261, 125
1140.895, 686.6349, 7.00261, 0.5942159, 0.6357731, 7.00261, 126
1149.701, 672.0668, 7.048509, 0.5988025, 0.6222841, 7.048509, 127
1158.318, 657.3593, 7.097095, 0.6032907, 0.608666, 7.097095, 128
1158.318, 657.3593, 7.097095, 0.6032907, 0.608666, 7.097095, 129
1166.74, 642.5317, 7.148372, 0.6076772, 0.5949368, 7.148372, 130
1166.74, 642.5317, 7.148372, 0.6076772, 0.5949368, 7.148372, 131
1174.962, 627.6033, 7.202336, 0.6119595, 0.5811141, 7.202336, 132
1174.962, 627.6033, 7.202336, 0.6119595, 0.5811141, 7.202336, 133
1182.979, 612.5927, 7.25899, 0.6161351, 0.5672155, 7.25899, 134
1182.979, 612.5927, 7.25899, 0.6161351, 0.5672155, 7.25899, 135
1182.979, 612.5927, 7.25899, 0.6161351, 0.5672155, 7.25899, 136
1190.787, 597.5187, 7.318333, 0.6202018, 0.5532581, 7.318333, 137
1190.787, 597.5187, 7.318333, 0.6202018, 0.5532581, 7.318333, 138
1198.383, 582.399, 7.380364, 0.6241578, 0.5392584, 7.380364, 139
1198.383, 582.399, 7.380364, 0.6241578, 0.5392584, 7.380364, 140
1205.487, 586.4762, 7.305074, 0.6278579, 0.5430335, 7.305074, 141
1212.608, 590.3538, 7.232618, 0.6315665, 0.5466239, 7.232618, 142
1212.608, 590.3538, 7.232618, 0.6315665, 0.5466239, 7.232618, 143
1219.775, 594.0087, 7.16285, 0.6352994, 0.550008, 7.16285, 144
1219.775, 594.0087, 7.16285, 0.6352994, 0.550008, 7.16285, 145
1226.982, 597.4301, 7.095772, 0.639053, 0.553176, 7.095772, 146
1226.982, 597.4301, 7.095772, 0.639053, 0.553176, 7.095772, 147
1226.982, 597.4301, 7.095772, 0.639053, 0.553176, 7.095772, 148
1234.221, 600.6075, 7.031384, 0.6428236, 0.5561181, 7.031384, 149
1234.221, 600.6075, 7.031384, 0.6428236, 0.5561181, 7.031384, 150
1241.486, 603.5305, 6.969683, 0.6466073, 0.5588245, 6.969683, 151
1241.486, 603.5305, 6.969683, 0.6466073, 0.5588245, 6.969683, 152
1248.768, 606.1887, 6.910671, 0.6504001, 0.5612859, 6.910671, 153
1248.768, 606.1887, 6.910671, 0.6504001, 0.5612859, 6.910671, 154
1256.06, 608.5723, 6.854348, 0.6541977, 0.5634928, 6.854348, 155
1256.06, 608.5723, 6.854348, 0.6541977, 0.5634928, 6.854348, 156
1256.06, 608.5723, 6.854348, 0.6541977, 0.5634928, 6.854348, 157
1263.352, 610.6715, 6.800714, 0.6579958, 0.5654366, 6.800714, 158
1263.352, 610.6715, 6.800714, 0.6579958, 0.5654366, 6.800714, 159
1270.636, 612.4772, 6.749769, 0.6617897, 0.5671085, 6.749769, 160
1270.636, 612.4772, 6.749769, 0.6617897, 0.5671085, 6.749769, 161
1277.904, 613.9803, 6.701513, 0.6655748, 0.5685003, 6.701513, 162
1277.904, 613.9803, 6.701513, 0.6655748, 0.5685003, 6.701513, 163
1285.145, 615.1727, 6.655946, 0.6693465, 0.5696043, 6.655946, 164
1285.145, 615.1727, 6.655946, 0.6693465, 0.5696043, 6.655946, 165
1292.351, 616.0462, 6.613067, 0.6730997, 0.5704132, 6.613067, 166
1292.351, 616.0462, 6.613067, 0.6730997, 0.5704132, 6.613067, 167
1299.513, 616.5937, 6.572877, 0.6768295, 0.5709201, 6.572877, 168
1299.513, 616.5937, 6.572877, 0.6768295, 0.5709201, 6.572877, 169
1306.62, 616.8085, 6.535377, 0.6805311, 0.571119, 6.535377, 170
1306.62, 616.8085, 6.535377, 0.6805311, 0.571119, 6.535377, 171
1313.662, 616.6844, 6.500565, 0.684199, 0.5710041, 6.500565, 172
1313.662, 616.6844, 6.500565, 0.684199, 0.5710041, 6.500565, 173
1313.662, 616.6844, 6.500565, 0.684199, 0.5710041, 6.500565, 174
1320.63, 616.2163, 6.468441, 0.6878283, 0.5705706, 6.468441, 175
1320.63, 616.2163, 6.468441, 0.6878283, 0.5705706, 6.468441, 176
1327.515, 615.3995, 6.439007, 0.6914139, 0.5698144, 6.439007, 177
1327.515, 615.3995, 6.439007, 0.6914139, 0.5698144, 6.439007, 178
1334.305, 614.2303, 6.412261, 0.6949506, 0.5687318, 6.412261, 179
1334.305, 614.2303, 6.412261, 0.6949506, 0.5687318, 6.412261, 180
1340.992, 612.7057, 6.388205, 0.6984335, 0.5673201, 6.388205, 181
1340.992, 612.7057, 6.388205, 0.6984335, 0.5673201, 6.388205, 182
1347.566, 610.8236, 6.366837, 0.7018573, 0.5655774, 6.366837, 183
1347.566, 610.8236, 6.366837, 0.7018573, 0.5655774, 6.366837, 184
1347.566, 610.8236, 6.366837, 0.7018573, 0.5655774, 6.366837, 185
1354.017, 608.5828, 6.348158, 0.7052172, 0.5635026, 6.348158, 186
1354.017, 608.5828, 6.348158, 0.7052172, 0.5635026, 6.348158, 187
1360.336, 605.983, 6.332167, 0.7085084, 0.5610954, 6.332167, 188
1360.336, 605.983, 6.332167, 0.7085084, 0.5610954, 6.332167, 189
1366.514, 603.0248, 6.318866, 0.7117262, 0.5583563, 6.318866, 190
1366.514, 603.0248, 6.318866, 0.7117262, 0.5583563, 6.318866, 191
1372.543, 599.7097, 6.308253, 0.7148659, 0.5552867, 6.308253, 192
1372.543, 599.7097, 6.308253, 0.7148659, 0.5552867, 6.308253, 193
1378.412, 596.04, 6.30033, 0.7179232, 0.5518889, 6.30033, 194
1378.412, 596.04, 6.30033, 0.7179232, 0.5518889, 6.30033, 195
1378.412, 596.04, 6.30033, 0.7179232, 0.5518889, 6.30033, 196
1384.116, 592.0193, 6.295094, 0.7208937, 0.548166, 6.295094, 197
1384.116, 592.0193, 6.295094, 0.7208937, 0.548166, 6.295094, 198
1389.645, 587.6518, 6.292549, 0.7237734, 0.544122, 6.292549, 199
1389.645, 587.6518, 6.292549, 0.7237734, 0.544122, 6.292549, 200
1394.993, 582.9426, 6.292691, 0.7265588, 0.5397617, 6.292691, 201
1394.993, 582.9426, 6.292691, 0.7265588, 0.5397617, 6.292691, 202
1394.993, 582.9426, 6.292691, 0.7265588, 0.5397617, 6.292691, 203
1400.152, 577.8978, 6.295524, 0.729246, 0.5350906, 6.295524, 204
1400.152, 577.8978, 6.295524, 0.729246, 0.5350906, 6.295524, 205
1405.117, 572.5244, 6.301044, 0.7318319, 0.5301152, 6.301044, 206
1405.117, 572.5244, 6.301044, 0.7318319, 0.5301152, 6.301044, 207
1409.882, 566.83, 6.309254, 0.7343133, 0.5248426, 6.309254, 208
1409.882, 566.83, 6.309254, 0.7343133, 0.5248426, 6.309254, 209
1414.44, 560.8232, 6.320151, 0.7366875, 0.5192807, 6.320151, 210
1414.44, 560.8232, 6.320151, 0.7366875, 0.5192807, 6.320151, 211
1414.44, 560.8232, 6.320151, 0.7366875, 0.5192807, 6.320151, 212
1418.788, 554.5132, 6.333738, 0.7389521, 0.5134381, 6.333738, 213
1418.788, 554.5132, 6.333738, 0.7389521, 0.5134381, 6.333738, 214
1422.921, 547.91, 6.350015, 0.7411048, 0.507324, 6.350015, 215
1422.921, 547.91, 6.350015, 0.7411048, 0.507324, 6.350015, 216
1426.836, 541.0242, 6.368979, 0.7431439, 0.5009483, 6.368979, 217
1426.836, 541.0242, 6.368979, 0.7431439, 0.5009483, 6.368979, 218
1426.836, 541.0242, 6.368979, 0.7431439, 0.5009483, 6.368979, 219
1430.53, 533.867, 6.390633, 0.7450677, 0.4943213, 6.390633, 220
1430.53, 533.867, 6.390633, 0.7450677, 0.4943213, 6.390633, 221
1434, 526.4502, 6.414975, 0.7468749, 0.4874539, 6.414975, 222
1434, 526.4502, 6.414975, 0.7468749, 0.4874539, 6.414975, 223
1434, 526.4502, 6.414975, 0.7468749, 0.4874539, 6.414975, 224
1437.244, 518.7859, 6.442007, 0.7485647, 0.4803573, 6.442007, 225
1437.244, 518.7859, 6.442007, 0.7485647, 0.4803573, 6.442007, 226
1440.262, 510.887, 6.471727, 0.7501364, 0.4730435, 6.471727, 227
1440.262, 510.887, 6.471727, 0.7501364, 0.4730435, 6.471727, 228
1443.052, 502.7663, 6.504135, 0.7515897, 0.4655243, 6.504135, 229
1443.052, 502.7663, 6.504135, 0.7515897, 0.4655243, 6.504135, 230
1450.064, 504.206, 6.460945, 0.7552415, 0.4668574, 6.460945, 231
1450.064, 504.206, 6.460945, 0.7552415, 0.4668574, 6.460945, 232
1450.064, 504.206, 6.460945, 0.7552415, 0.4668574, 6.460945, 233
1456.949, 505.3701, 6.420481, 0.7588276, 0.4679353, 6.420481, 234
1456.949, 505.3701, 6.420481, 0.7588276, 0.4679353, 6.420481, 235
1463.709, 506.2481, 6.382705, 0.7623487, 0.4687482, 6.382705, 236
1463.709, 506.2481, 6.382705, 0.7623487, 0.4687482, 6.382705, 237
1470.334, 506.8336, 6.347618, 0.7657989, 0.4692903, 6.347618, 238
1470.334, 506.8336, 6.347618, 0.7657989, 0.4692903, 6.347618, 239
1470.334, 506.8336, 6.347618, 0.7657989, 0.4692903, 6.347618, 240
1476.812, 507.1209, 6.31522, 0.7691729, 0.4695564, 6.31522, 241
1476.812, 507.1209, 6.31522, 0.7691729, 0.4695564, 6.31522, 242
1483.133, 507.1052, 6.285511, 0.7724651, 0.4695419, 6.285511, 243
1483.133, 507.1052, 6.285511, 0.7724651, 0.4695419, 6.285511, 244
1489.286, 506.7821, 6.258491, 0.7756701, 0.4692427, 6.258491, 245
1489.286, 506.7821, 6.258491, 0.7756701, 0.4692427, 6.258491, 246
1489.286, 506.7821, 6.258491, 0.7756701, 0.4692427, 6.258491, 247
1495.263, 506.1481, 6.234159, 0.7787826, 0.4686556, 6.234159, 248
1495.263, 506.1481, 6.234159, 0.7787826, 0.4686556, 6.234159, 249
1501.051, 505.2003, 6.212517, 0.7817974, 0.4677781, 6.212517, 250
1501.051, 505.2003, 6.212517, 0.7817974, 0.4677781, 6.212517, 251
1506.643, 503.9366, 6.193563, 0.7847097, 0.466608, 6.193563, 252
1506.643, 503.9366, 6.193563, 0.7847097, 0.466608, 6.193563, 253
1506.643, 503.9366, 6.193563, 0.7847097, 0.466608, 6.193563, 254
1512.028, 502.3559, 6.177299, 0.7875147, 0.4651443, 6.177299, 255
1512.028, 502.3559, 6.177299, 0.7875147, 0.4651443, 6.177299, 256
1517.199, 500.4576, 6.163722, 0.7902077, 0.4633867, 6.163722, 257
1517.199, 500.4576, 6.163722, 0.7902077, 0.4633867, 6.163722, 258
1522.147, 498.2421, 6.152835, 0.7927848, 0.4613353, 6.152835, 259
1522.147, 498.2421, 6.152835, 0.7927848, 0.4613353, 6.152835, 260
1522.147, 498.2421, 6.152835, 0.7927848, 0.4613353, 6.152835, 261
1526.864, 495.7108, 6.144636, 0.7952417, 0.4589914, 6.144636, 262
1526.864, 495.7108, 6.144636, 0.7952417, 0.4589914, 6.144636, 263
1531.343, 492.8655, 6.139127, 0.7975747, 0.456357, 6.139127, 264
1531.343, 492.8655, 6.139127, 0.7975747, 0.456357, 6.139127, 265
1531.343, 492.8655, 6.139127, 0.7975747, 0.456357, 6.139127, 266
1535.578, 489.7093, 6.136307, 0.7997805, 0.4534345, 6.136307, 267
1535.578, 489.7093, 6.136307, 0.7997805, 0.4534345, 6.136307, 268
1539.564, 486.2458, 6.136175, 0.801856, 0.4502276, 6.136175, 269
1539.564, 486.2458, 6.136175, 0.801856, 0.4502276, 6.136175, 270
1543.293, 482.4796, 6.138732, 0.8037986, 0.4467404, 6.138732, 271
1543.293, 482.4796, 6.138732, 0.8037986, 0.4467404, 6.138732, 272
1543.293, 482.4796, 6.138732, 0.8037986, 0.4467404, 6.138732, 273
1546.763, 478.416, 6.143977, 0.8056056, 0.4429778, 6.143977, 274
1546.763, 478.416, 6.143977, 0.8056056, 0.4429778, 6.143977, 275
1549.968, 474.0612, 6.151913, 0.8072752, 0.4389455, 6.151913, 276
1549.968, 474.0612, 6.151913, 0.8072752, 0.4389455, 6.151913, 277
1552.907, 469.4218, 6.162536, 0.8088057, 0.4346498, 6.162536, 278
1552.907, 469.4218, 6.162536, 0.8088057, 0.4346498, 6.162536, 279
1552.907, 469.4218, 6.162536, 0.8088057, 0.4346498, 6.162536, 280
1559.022, 469.416, 6.135111, 0.8119909, 0.4346445, 6.135111, 281
1559.022, 469.416, 6.135111, 0.8119909, 0.4346445, 6.135111, 282
1564.922, 469.1136, 6.110387, 0.8150635, 0.4343645, 6.110387, 283
1564.922, 469.1136, 6.110387, 0.8150635, 0.4343645, 6.110387, 284
1564.922, 469.1136, 6.110387, 0.8150635, 0.4343645, 6.110387, 285
1570.599, 468.5099, 6.088352, 0.8180206, 0.4338055, 6.088352, 286
1570.599, 468.5099, 6.088352, 0.8180206, 0.4338055, 6.088352, 287
1576.045, 467.6024, 6.069006, 0.8208569, 0.4329652, 6.069006, 288
1576.045, 467.6024, 6.069006, 0.8208569, 0.4329652, 6.069006, 289
1581.25, 466.3893, 6.052349, 0.8235676, 0.4318419, 6.052349, 290
1581.25, 466.3893, 6.052349, 0.8235676, 0.4318419, 6.052349, 291
1581.25, 466.3893, 6.052349, 0.8235676, 0.4318419, 6.052349, 292
1586.204, 464.8697, 6.038381, 0.8261479, 0.4304349, 6.038381, 293
1586.204, 464.8697, 6.038381, 0.8261479, 0.4304349, 6.038381, 294
1590.9, 463.0436, 6.027101, 0.8285936, 0.428744, 6.027101, 295
1590.9, 463.0436, 6.027101, 0.8285936, 0.428744, 6.027101, 296
1590.9, 463.0436, 6.027101, 0.8285936, 0.428744, 6.027101, 297
1595.329, 460.9116, 6.018511, 0.8309005, 0.42677, 6.018511, 298
1599.485, 458.4754, 6.012609, 0.833065, 0.4245143, 6.012609, 299
1599.485, 458.4754, 6.012609, 0.833065, 0.4245143, 6.012609, 300
1599.485, 458.4754, 6.012609, 0.833065, 0.4245143, 6.012609, 301
1603.361, 455.7373, 6.009396, 0.8350838, 0.421979, 6.009396, 302
1603.361, 455.7373, 6.009396, 0.8350838, 0.421979, 6.009396, 303
1606.951, 452.7005, 6.008871, 0.8369539, 0.4191671, 6.008871, 304
1606.951, 452.7005, 6.008871, 0.8369539, 0.4191671, 6.008871, 305
1606.951, 452.7005, 6.008871, 0.8369539, 0.4191671, 6.008871, 306
1610.251, 449.3689, 6.011036, 0.8386726, 0.4160823, 6.011036, 307
1610.251, 449.3689, 6.011036, 0.8386726, 0.4160823, 6.011036, 308
1614.103, 447.5089, 6.003634, 0.8406786, 0.4143601, 6.003634, 309
1614.103, 447.5089, 6.003634, 0.8406786, 0.4143601, 6.003634, 310
1614.103, 447.5089, 6.003634, 0.8406786, 0.4143601, 6.003634, 311
1617.728, 446.1853, 5.994603, 0.8425667, 0.4131346, 5.994603, 312
1617.728, 446.1853, 5.994603, 0.8425667, 0.4131346, 5.994603, 313
1620.998, 445.0722, 5.986084, 0.84427, 0.4121039, 5.986084, 314
1620.998, 445.0722, 5.986084, 0.84427, 0.4121039, 5.986084, 315
1623.978, 444.0747, 5.978267, 0.8458216, 0.4111803, 5.978267, 316
1623.978, 444.0747, 5.978267, 0.8458216, 0.4111803, 5.978267, 317
1623.978, 444.0747, 5.978267, 0.8458216, 0.4111803, 5.978267, 318
1626.741, 443.1527, 5.971016, 0.8472609, 0.4103266, 5.971016, 319
1626.741, 443.1527, 5.971016, 0.8472609, 0.4103266, 5.971016, 320
1629.35, 442.2831, 5.964184, 0.8486197, 0.4095213, 5.964184, 321
1629.35, 442.2831, 5.964184, 0.8486197, 0.4095213, 5.964184, 322
1631.849, 441.4502, 5.957654, 0.8499212, 0.4087502, 5.957654, 323
1631.849, 441.4502, 5.957654, 0.8499212, 0.4087502, 5.957654, 324
1631.849, 441.4502, 5.957654, 0.8499212, 0.4087502, 5.957654, 325
1634.27, 440.6432, 5.951341, 0.8511822, 0.408003, 5.951341, 326
1634.27, 440.6432, 5.951341, 0.8511822, 0.408003, 5.951341, 327
1636.637, 439.8544, 5.945182, 0.852415, 0.4072726, 5.945182, 328
1636.637, 439.8544, 5.945182, 0.852415, 0.4072726, 5.945182, 329
1638.966, 439.0782, 5.939134, 0.853628, 0.4065539, 5.939134, 330
1638.966, 439.0782, 5.939134, 0.853628, 0.4065539, 5.939134, 331
1638.966, 439.0782, 5.939134, 0.853628, 0.4065539, 5.939134, 332
1641.269, 438.3105, 5.933165, 0.8548276, 0.4058431, 5.933165, 333
1641.269, 438.3105, 5.933165, 0.8548276, 0.4058431, 5.933165, 334
1643.555, 437.5487, 5.927252, 0.8560182, 0.4051377, 5.927252, 335
1643.555, 437.5487, 5.927252, 0.8560182, 0.4051377, 5.927252, 336
1645.83, 436.7905, 5.92138, 0.8572031, 0.4044356, 5.92138, 337
1645.83, 436.7905, 5.92138, 0.8572031, 0.4044356, 5.92138, 338
1645.83, 436.7905, 5.92138, 0.8572031, 0.4044356, 5.92138, 339
1648.098, 436.0345, 5.915537, 0.8583844, 0.4037357, 5.915537, 340
1648.098, 436.0345, 5.915537, 0.8583844, 0.4037357, 5.915537, 341
1650.363, 435.2797, 5.909714, 0.8595639, 0.4030368, 5.909714, 342
1650.363, 435.2797, 5.909714, 0.8595639, 0.4030368, 5.909714, 343
1650.363, 435.2797, 5.909714, 0.8595639, 0.4030368, 5.909714, 344
1652.626, 434.5254, 5.903906, 0.8607428, 0.4023383, 5.903906, 345
1652.626, 434.5254, 5.903906, 0.8607428, 0.4023383, 5.903906, 346
1654.89, 433.7709, 5.898108, 0.8619218, 0.4016398, 5.898108, 347
